Artist,Song Title,Song ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Sabrina Carpenter,Honeymoon Fades,2o2R6ghiVJfAqEXnlmOihz,0.503,0.516,5.0,-7.545,0.0,0.212,0.427,5.86e-05,0.115,0.353,114.679,audio_features,2o2R6ghiVJfAqEXnlmOihz,spotify:track:2o2R6ghiVJfAqEXnlmOihz,https://api.spotify.com/v1/tracks/2o2R6ghiVJfAqEXnlmOihz,https://api.spotify.com/v1/audio-analysis/2o2R6ghiVJfAqEXnlmOihz,195162.0,5.0
Sabrina Carpenter,"Let Me Move You - From the Netflix film ""Work It""",0roOLcll6SSTYZwsQFmXqP,0.624,0.628,4.0,-6.582,0.0,0.0408,0.0112,0.0191,0.0814,0.772,114.556,audio_features,0roOLcll6SSTYZwsQFmXqP,spotify:track:0roOLcll6SSTYZwsQFmXqP,https://api.spotify.com/v1/tracks/0roOLcll6SSTYZwsQFmXqP,https://api.spotify.com/v1/audio-analysis/0roOLcll6SSTYZwsQFmXqP,147071.0,4.0
Sabrina Carpenter,Almost Love,1yXFAwSMDZmX2ZyDLLyQ9s,0.81,0.759,9.0,-3.029,0.0,0.0376,0.111,4.73e-06,0.0919,0.615,104.993,audio_features,1yXFAwSMDZmX2ZyDLLyQ9s,spotify:track:1yXFAwSMDZmX2ZyDLLyQ9s,https://api.spotify.com/v1/tracks/1yXFAwSMDZmX2ZyDLLyQ9s,https://api.spotify.com/v1/audio-analysis/1yXFAwSMDZmX2ZyDLLyQ9s,212360.0,4.0
Sabrina Carpenter,On Purpose,1Xmjr9Cft2ZdiGVZPxhqCs,0.603,0.781,2.0,-4.221,0.0,0.0412,0.0294,0.0,0.0905,0.252,99.966,audio_features,1Xmjr9Cft2ZdiGVZPxhqCs,spotify:track:1Xmjr9Cft2ZdiGVZPxhqCs,https://api.spotify.com/v1/tracks/1Xmjr9Cft2ZdiGVZPxhqCs,https://api.spotify.com/v1/audio-analysis/1Xmjr9Cft2ZdiGVZPxhqCs,238133.0,4.0
Sabrina Carpenter,Mona Lisa,7Gq4tfeuWPjr6WQiB7aBXz,0.764,0.473,1.0,-6.59,0.0,0.0451,0.277,0.0,0.117,0.53,143.999,audio_features,7Gq4tfeuWPjr6WQiB7aBXz,spotify:track:7Gq4tfeuWPjr6WQiB7aBXz,https://api.spotify.com/v1/tracks/7Gq4tfeuWPjr6WQiB7aBXz,https://api.spotify.com/v1/audio-analysis/7Gq4tfeuWPjr6WQiB7aBXz,138453.0,4.0
Sabrina Carpenter,In My Bed,1FjD1jpm51dH5LzLvrDVPY,0.545,0.385,9.0,-6.01,0.0,0.299,0.0714,0.0014,0.0859,0.655,218.365,audio_features,1FjD1jpm51dH5LzLvrDVPY,spotify:track:1FjD1jpm51dH5LzLvrDVPY,https://api.spotify.com/v1/tracks/1FjD1jpm51dH5LzLvrDVPY,https://api.spotify.com/v1/audio-analysis/1FjD1jpm51dH5LzLvrDVPY,189981.0,4.0
Sabrina Carpenter,A Nonsense Christmas,7yogx3TwxGwSxO2QITsT2q,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,I'm Fakin,62dMfMIAoHZcu3ne9Ie3RE,0.729,0.828,1.0,-3.223,0.0,0.0645,0.0939,0.0,0.0826,0.506,160.007,audio_features,62dMfMIAoHZcu3ne9Ie3RE,spotify:track:62dMfMIAoHZcu3ne9Ie3RE,https://api.spotify.com/v1/tracks/62dMfMIAoHZcu3ne9Ie3RE,https://api.spotify.com/v1/audio-analysis/62dMfMIAoHZcu3ne9Ie3RE,175310.0,4.0
Sabrina Carpenter,"Wildside - From ""Adventures in Babysitting""",03yWftlC0np4NshtX9RAUy,0.766,0.576,6.0,-5.614,1.0,0.0426,0.00404,0.000138,0.0794,0.744,122.975,audio_features,03yWftlC0np4NshtX9RAUy,spotify:track:03yWftlC0np4NshtX9RAUy,https://api.spotify.com/v1/tracks/03yWftlC0np4NshtX9RAUy,https://api.spotify.com/v1/audio-analysis/03yWftlC0np4NshtX9RAUy,187960.0,4.0
Sabrina Carpenter,Vicious,77Gyctcku69jSlSSYhZEkh,0.721,0.457,0.0,-6.916,1.0,0.159,0.308,0.0,0.258,0.63,129.98,audio_features,77Gyctcku69jSlSSYhZEkh,spotify:track:77Gyctcku69jSlSSYhZEkh,https://api.spotify.com/v1/tracks/77Gyctcku69jSlSSYhZEkh,https://api.spotify.com/v1/audio-analysis/77Gyctcku69jSlSSYhZEkh,149891.0,4.0
Sabrina Carpenter,santa doesn’t know you like i do,5mi0HQrZMhRb2MRdFiUP6v,0.61,0.722,1.0,-4.102,1.0,0.0275,0.125,0.0,0.312,0.42,99.976,audio_features,5mi0HQrZMhRb2MRdFiUP6v,spotify:track:5mi0HQrZMhRb2MRdFiUP6v,https://api.spotify.com/v1/tracks/5mi0HQrZMhRb2MRdFiUP6v,https://api.spotify.com/v1/audio-analysis/5mi0HQrZMhRb2MRdFiUP6v,189753.0,4.0
Sabrina Carpenter,Pushing 20,1xMHC2XPuDyBWU1ULY7eMA,0.633,0.814,0.0,-2.876,1.0,0.313,0.171,0.0,0.161,0.623,150.789,audio_features,1xMHC2XPuDyBWU1ULY7eMA,spotify:track:1xMHC2XPuDyBWU1ULY7eMA,https://api.spotify.com/v1/tracks/1xMHC2XPuDyBWU1ULY7eMA,https://api.spotify.com/v1/audio-analysis/1xMHC2XPuDyBWU1ULY7eMA,166234.0,4.0
Sabrina Carpenter,Alien,0RUTnY2B3s05fZuCHsNaUP,0.72,0.659,10.0,-4.727,0.0,0.0403,0.0588,0.0,0.0662,0.567,105.955,audio_features,0RUTnY2B3s05fZuCHsNaUP,spotify:track:0RUTnY2B3s05fZuCHsNaUP,https://api.spotify.com/v1/tracks/0RUTnY2B3s05fZuCHsNaUP,https://api.spotify.com/v1/audio-analysis/0RUTnY2B3s05fZuCHsNaUP,174841.0,4.0
Sabrina Carpenter,Smoke and Fire,67zT3NI4tTOj8GreXetF6s,0.459,0.869,11.0,-4.125,0.0,0.0874,0.00567,1.72e-06,0.0728,0.53,169.934,audio_features,67zT3NI4tTOj8GreXetF6s,spotify:track:67zT3NI4tTOj8GreXetF6s,https://api.spotify.com/v1/tracks/67zT3NI4tTOj8GreXetF6s,https://api.spotify.com/v1/audio-analysis/67zT3NI4tTOj8GreXetF6s,225011.0,4.0
Sabrina Carpenter,We'll Be The Stars,7lqkNvVxJdYDCSAwSJNzHs,0.563,0.513,5.0,-5.13,1.0,0.0259,0.00786,0.0,0.154,0.428,82.959,audio_features,7lqkNvVxJdYDCSAwSJNzHs,spotify:track:7lqkNvVxJdYDCSAwSJNzHs,https://api.spotify.com/v1/tracks/7lqkNvVxJdYDCSAwSJNzHs,https://api.spotify.com/v1/audio-analysis/7lqkNvVxJdYDCSAwSJNzHs,186880.0,4.0
Sabrina Carpenter,Diamonds Are Forever,2KTdmzSdPipwFYdUdilmi3,0.418,0.574,11.0,-4.497,0.0,0.0343,0.00107,0.0,0.114,0.324,175.816,audio_features,2KTdmzSdPipwFYdUdilmi3,spotify:track:2KTdmzSdPipwFYdUdilmi3,https://api.spotify.com/v1/tracks/2KTdmzSdPipwFYdUdilmi3,https://api.spotify.com/v1/audio-analysis/2KTdmzSdPipwFYdUdilmi3,229533.0,3.0
Sabrina Carpenter,is it new years yet?,48xGcNwekbGcux5rIjKPQM,0.845,0.694,0.0,-4.775,1.0,0.0642,0.0907,0.0,0.0475,0.751,119.04,audio_features,48xGcNwekbGcux5rIjKPQM,spotify:track:48xGcNwekbGcux5rIjKPQM,https://api.spotify.com/v1/tracks/48xGcNwekbGcux5rIjKPQM,https://api.spotify.com/v1/audio-analysis/48xGcNwekbGcux5rIjKPQM,158581.0,4.0
Sabrina Carpenter,prfct,75wU86jr8iIiBVfD3kU3cU,0.789,0.771,8.0,-5.191,0.0,0.0581,0.18,0.0,0.336,0.5,122.966,audio_features,75wU86jr8iIiBVfD3kU3cU,spotify:track:75wU86jr8iIiBVfD3kU3cU,https://api.spotify.com/v1/tracks/75wU86jr8iIiBVfD3kU3cU,https://api.spotify.com/v1/audio-analysis/75wU86jr8iIiBVfD3kU3cU,166533.0,4.0
Sabrina Carpenter,I Can't Stop Me,1AVVv4FgNLxQlV64j7dfP1,0.677,0.69,10.0,-3.111,0.0,0.0741,0.288,0.0,0.103,0.545,139.995,audio_features,1AVVv4FgNLxQlV64j7dfP1,spotify:track:1AVVv4FgNLxQlV64j7dfP1,https://api.spotify.com/v1/tracks/1AVVv4FgNLxQlV64j7dfP1,https://api.spotify.com/v1/audio-analysis/1AVVv4FgNLxQlV64j7dfP1,222101.0,4.0
Sabrina Carpenter,Nonsense,3MVIHbuVWx7MLRRdHWnd8j,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,A Nonsense Christmas,73ye7F9Ub51dQ3CrnCHFhr,0.723,0.765,8.0,-4.001,1.0,0.0446,0.0103,0.0,0.125,0.576,139.029,audio_features,73ye7F9Ub51dQ3CrnCHFhr,spotify:track:73ye7F9Ub51dQ3CrnCHFhr,https://api.spotify.com/v1/tracks/73ye7F9Ub51dQ3CrnCHFhr,https://api.spotify.com/v1/audio-analysis/73ye7F9Ub51dQ3CrnCHFhr,153100.0,4.0
Sabrina Carpenter,The Middle of Starting Over,5wX5skuafFdeF31vpM6Krl,0.49,0.805,2.0,-6.041,1.0,0.0302,0.0107,0.0,0.381,0.32,92.033,audio_features,5wX5skuafFdeF31vpM6Krl,spotify:track:5wX5skuafFdeF31vpM6Krl,https://api.spotify.com/v1/tracks/5wX5skuafFdeF31vpM6Krl,https://api.spotify.com/v1/audio-analysis/5wX5skuafFdeF31vpM6Krl,212760.0,4.0
Sabrina Carpenter,buy me presents,3Cz6MZdwncB4qasyRPen4S,0.659,0.837,1.0,-4.76,0.0,0.0645,0.0134,0.0,0.266,0.564,112.967,audio_features,3Cz6MZdwncB4qasyRPen4S,spotify:track:3Cz6MZdwncB4qasyRPen4S,https://api.spotify.com/v1/tracks/3Cz6MZdwncB4qasyRPen4S,https://api.spotify.com/v1/audio-analysis/3Cz6MZdwncB4qasyRPen4S,177365.0,4.0
Sabrina Carpenter,Shadows,65RTUeyKsXuiIocxEzYhMY,0.532,0.561,0.0,-3.107,0.0,0.0347,0.579,0.0,0.0915,0.288,125.355,audio_features,65RTUeyKsXuiIocxEzYhMY,spotify:track:65RTUeyKsXuiIocxEzYhMY,https://api.spotify.com/v1/tracks/65RTUeyKsXuiIocxEzYhMY,https://api.spotify.com/v1/audio-analysis/65RTUeyKsXuiIocxEzYhMY,172427.0,4.0
Sabrina Carpenter,Run and Hide,24fhYqs2KtWbHfY4Ngdf5U,0.522,0.362,8.0,-7.72,1.0,0.0529,0.863,0.0,0.161,0.454,155.978,audio_features,24fhYqs2KtWbHfY4Ngdf5U,spotify:track:24fhYqs2KtWbHfY4Ngdf5U,https://api.spotify.com/v1/tracks/24fhYqs2KtWbHfY4Ngdf5U,https://api.spotify.com/v1/audio-analysis/24fhYqs2KtWbHfY4Ngdf5U,209640.0,4.0
Sabrina Carpenter,Bad Time,1YqPDOmooQQIXsRSdbRrwI,0.667,0.536,0.0,-6.54,1.0,0.0623,0.243,0.0,0.566,0.693,82.964,audio_features,1YqPDOmooQQIXsRSdbRrwI,spotify:track:1YqPDOmooQQIXsRSdbRrwI,https://api.spotify.com/v1/tracks/1YqPDOmooQQIXsRSdbRrwI,https://api.spotify.com/v1/audio-analysis/1YqPDOmooQQIXsRSdbRrwI,184533.0,4.0
Sabrina Carpenter,Too Young,694MyEbGgAtoEVYqdtfvp2,0.317,0.489,2.0,-6.899,1.0,0.0336,0.376,0.0,0.248,0.165,151.492,audio_features,694MyEbGgAtoEVYqdtfvp2,spotify:track:694MyEbGgAtoEVYqdtfvp2,https://api.spotify.com/v1/tracks/694MyEbGgAtoEVYqdtfvp2,https://api.spotify.com/v1/audio-analysis/694MyEbGgAtoEVYqdtfvp2,254347.0,3.0
Sabrina Carpenter,Feather - Spotify Singles,2l6lCBL8egSBfL4ih4KtKk,0.734,0.706,6.0,-6.688,0.0,0.0844,0.0983,0.0,0.28,0.738,124.397,audio_features,2l6lCBL8egSBfL4ih4KtKk,spotify:track:2l6lCBL8egSBfL4ih4KtKk,https://api.spotify.com/v1/tracks/2l6lCBL8egSBfL4ih4KtKk,https://api.spotify.com/v1/audio-analysis/2l6lCBL8egSBfL4ih4KtKk,185453.0,4.0
Sabrina Carpenter,Nonsense (with Coi Leray) - Remix,0DD4vkP9qDiej99eUCG4jC,0.734,0.777,8.0,-4.706,1.0,0.0318,0.0105,0.0,0.0838,0.487,138.98,audio_features,0DD4vkP9qDiej99eUCG4jC,spotify:track:0DD4vkP9qDiej99eUCG4jC,https://api.spotify.com/v1/tracks/0DD4vkP9qDiej99eUCG4jC,https://api.spotify.com/v1/audio-analysis/0DD4vkP9qDiej99eUCG4jC,175649.0,4.0
Sabrina Carpenter,Fast Times,0oN3KzKOxYtyIuNiobf8Q4,0.721,0.666,1.0,-4.699,0.0,0.0408,0.0687,0.0,0.045,0.739,132.465,audio_features,0oN3KzKOxYtyIuNiobf8Q4,spotify:track:0oN3KzKOxYtyIuNiobf8Q4,https://api.spotify.com/v1/tracks/0oN3KzKOxYtyIuNiobf8Q4,https://api.spotify.com/v1/audio-analysis/0oN3KzKOxYtyIuNiobf8Q4,174540.0,4.0
Sabrina Carpenter,Tell Em,1CXLy7cfmAuxoIYcVM3wtK,0.792,0.134,11.0,-11.12,1.0,0.054,0.143,0.0,0.131,0.199,102.985,audio_features,1CXLy7cfmAuxoIYcVM3wtK,spotify:track:1CXLy7cfmAuxoIYcVM3wtK,https://api.spotify.com/v1/tracks/1CXLy7cfmAuxoIYcVM3wtK,https://api.spotify.com/v1/audio-analysis/1CXLy7cfmAuxoIYcVM3wtK,280442.0,4.0
Sabrina Carpenter,A Dream is a Wish Your Heart Makes/So This is Love,3WlCLuC6emWu8kbpaEb0KT,0.504,0.237,1.0,-9.089,1.0,0.0279,0.908,0.0,0.145,0.215,93.726,audio_features,3WlCLuC6emWu8kbpaEb0KT,spotify:track:3WlCLuC6emWu8kbpaEb0KT,https://api.spotify.com/v1/tracks/3WlCLuC6emWu8kbpaEb0KT,https://api.spotify.com/v1/audio-analysis/3WlCLuC6emWu8kbpaEb0KT,149973.0,4.0
Sabrina Carpenter,Feather,1V7sKms8MbsSYYtecDE2CW,0.787,0.686,6.0,-4.341,0.0,0.0331,0.107,0.0,0.105,0.83,123.524,audio_features,1V7sKms8MbsSYYtecDE2CW,spotify:track:1V7sKms8MbsSYYtecDE2CW,https://api.spotify.com/v1/tracks/1V7sKms8MbsSYYtecDE2CW,https://api.spotify.com/v1/audio-analysis/1V7sKms8MbsSYYtecDE2CW,185553.0,4.0
Sabrina Carpenter,Take Off All Your Cool,27B9H3cOefm9lWDfh9A0gj,0.514,0.713,9.0,-4.207,0.0,0.457,0.216,0.0,0.138,0.809,117.042,audio_features,27B9H3cOefm9lWDfh9A0gj,spotify:track:27B9H3cOefm9lWDfh9A0gj,https://api.spotify.com/v1/tracks/27B9H3cOefm9lWDfh9A0gj,https://api.spotify.com/v1/audio-analysis/27B9H3cOefm9lWDfh9A0gj,183755.0,5.0
Sabrina Carpenter,because i liked a boy,5oe8gRPEpwgz8emUCSMfJF,0.469,0.597,11.0,-7.319,1.0,0.314,0.349,0.0,0.132,0.215,147.762,audio_features,5oe8gRPEpwgz8emUCSMfJF,spotify:track:5oe8gRPEpwgz8emUCSMfJF,https://api.spotify.com/v1/tracks/5oe8gRPEpwgz8emUCSMfJF,https://api.spotify.com/v1/audio-analysis/5oe8gRPEpwgz8emUCSMfJF,196458.0,4.0
Sabrina Carpenter,Take You Back,1NF9ux53nctr5Rjb3c8i7D,0.625,0.7,0.0,-3.801,1.0,0.135,0.0794,0.0,0.143,0.517,199.847,audio_features,1NF9ux53nctr5Rjb3c8i7D,spotify:track:1NF9ux53nctr5Rjb3c8i7D,https://api.spotify.com/v1/tracks/1NF9ux53nctr5Rjb3c8i7D,https://api.spotify.com/v1/audio-analysis/1NF9ux53nctr5Rjb3c8i7D,169058.0,4.0
Sabrina Carpenter,Hold Tight,72DnQlaqdNhz9QJZXfYe6L,0.582,0.383,6.0,-8.576,1.0,0.195,0.126,0.0,0.25,0.388,135.535,audio_features,72DnQlaqdNhz9QJZXfYe6L,spotify:track:72DnQlaqdNhz9QJZXfYe6L,https://api.spotify.com/v1/tracks/72DnQlaqdNhz9QJZXfYe6L,https://api.spotify.com/v1/audio-analysis/72DnQlaqdNhz9QJZXfYe6L,175160.0,4.0
Sabrina Carpenter,Seamless,75s1b4uRCk6UPOPBLNdDIA,0.607,0.295,10.0,-8.613,1.0,0.0312,0.817,0.0,0.0848,0.677,76.797,audio_features,75s1b4uRCk6UPOPBLNdDIA,spotify:track:75s1b4uRCk6UPOPBLNdDIA,https://api.spotify.com/v1/tracks/75s1b4uRCk6UPOPBLNdDIA,https://api.spotify.com/v1/audio-analysis/75s1b4uRCk6UPOPBLNdDIA,186440.0,4.0
Sabrina Carpenter,Your Love's Like,1fVnTuUKlhkFqZ6HXV56s6,0.536,0.737,0.0,-5.776,1.0,0.0332,0.00621,1.52e-06,0.112,0.387,78.016,audio_features,1fVnTuUKlhkFqZ6HXV56s6,spotify:track:1fVnTuUKlhkFqZ6HXV56s6,https://api.spotify.com/v1/tracks/1fVnTuUKlhkFqZ6HXV56s6,https://api.spotify.com/v1/audio-analysis/1fVnTuUKlhkFqZ6HXV56s6,209080.0,4.0
Sabrina Carpenter,white xmas,7g5DlwyMdGDvcExDg5H2BA,0.401,0.388,11.0,-6.336,1.0,0.0483,0.744,0.0,0.109,0.301,118.787,audio_features,7g5DlwyMdGDvcExDg5H2BA,spotify:track:7g5DlwyMdGDvcExDg5H2BA,https://api.spotify.com/v1/tracks/7g5DlwyMdGDvcExDg5H2BA,https://api.spotify.com/v1/audio-analysis/7g5DlwyMdGDvcExDg5H2BA,146189.0,4.0
Sabrina Carpenter,skinny dipping,7u6HtmuMeuiVdwwFul5xHi,0.456,0.536,4.0,-8.864,1.0,0.14,0.267,0.0,0.141,0.407,119.901,audio_features,7u6HtmuMeuiVdwwFul5xHi,spotify:track:7u6HtmuMeuiVdwwFul5xHi,https://api.spotify.com/v1/tracks/7u6HtmuMeuiVdwwFul5xHi,https://api.spotify.com/v1/audio-analysis/7u6HtmuMeuiVdwwFul5xHi,177751.0,5.0
Sabrina Carpenter,Feels Like Loneliness,0QTOY1FBKwC7jA33N8cLSi,0.746,0.638,9.0,-4.766,0.0,0.0923,0.0975,0.00752,0.173,0.333,127.985,audio_features,0QTOY1FBKwC7jA33N8cLSi,spotify:track:0QTOY1FBKwC7jA33N8cLSi,https://api.spotify.com/v1/tracks/0QTOY1FBKwC7jA33N8cLSi,https://api.spotify.com/v1/audio-analysis/0QTOY1FBKwC7jA33N8cLSi,200573.0,4.0
Sabrina Carpenter,Don't Want It Back,2yqhHi9QfZ5INE13sS5Bva,0.523,0.67,3.0,-3.576,0.0,0.0313,0.0493,0.0,0.22,0.511,98.052,audio_features,2yqhHi9QfZ5INE13sS5Bva,spotify:track:2yqhHi9QfZ5INE13sS5Bva,https://api.spotify.com/v1/tracks/2yqhHi9QfZ5INE13sS5Bva,https://api.spotify.com/v1/audio-analysis/2yqhHi9QfZ5INE13sS5Bva,181853.0,4.0
Sabrina Carpenter,Two Young Hearts,47hRbUwwBU3E2wyIA8OE4x,0.605,0.69,8.0,-7.512,0.0,0.0379,0.00394,0.0,0.134,0.197,110.058,audio_features,47hRbUwwBU3E2wyIA8OE4x,spotify:track:47hRbUwwBU3E2wyIA8OE4x,https://api.spotify.com/v1/tracks/47hRbUwwBU3E2wyIA8OE4x,https://api.spotify.com/v1/audio-analysis/47hRbUwwBU3E2wyIA8OE4x,233600.0,4.0
Sabrina Carpenter,All We Have Is Love,4WFWvM4zjMgjQxmP21ezfO,0.658,0.699,7.0,-4.766,1.0,0.0368,0.499,1.25e-05,0.0692,0.437,129.768,audio_features,4WFWvM4zjMgjQxmP21ezfO,spotify:track:4WFWvM4zjMgjQxmP21ezfO,https://api.spotify.com/v1/tracks/4WFWvM4zjMgjQxmP21ezfO,https://api.spotify.com/v1/audio-analysis/4WFWvM4zjMgjQxmP21ezfO,182293.0,4.0
Sabrina Carpenter,Rescue Me,3RCzksvfiHWMCMnvYGUGpU,0.449,0.318,0.0,-10.62,1.0,0.0472,0.826,0.0,0.0918,0.61,167.062,audio_features,3RCzksvfiHWMCMnvYGUGpU,spotify:track:3RCzksvfiHWMCMnvYGUGpU,https://api.spotify.com/v1/tracks/3RCzksvfiHWMCMnvYGUGpU,https://api.spotify.com/v1/audio-analysis/3RCzksvfiHWMCMnvYGUGpU,154960.0,4.0
Sabrina Carpenter,Feather - Sped Up,5bLB64hxFFi4h3UnpYAcLg,0.718,0.732,0.0,-3.865,1.0,0.0435,0.0914,3.36e-06,0.154,0.883,146.933,audio_features,5bLB64hxFFi4h3UnpYAcLg,spotify:track:5bLB64hxFFi4h3UnpYAcLg,https://api.spotify.com/v1/tracks/5bLB64hxFFi4h3UnpYAcLg,https://api.spotify.com/v1/audio-analysis/5bLB64hxFFi4h3UnpYAcLg,152922.0,4.0
Sabrina Carpenter,Best Thing I Got,66g4mn8jSks0Hu1zEcc81G,0.671,0.696,6.0,-5.641,1.0,0.0273,0.00877,0.000143,0.298,0.629,129.987,audio_features,66g4mn8jSks0Hu1zEcc81G,spotify:track:66g4mn8jSks0Hu1zEcc81G,https://api.spotify.com/v1/tracks/66g4mn8jSks0Hu1zEcc81G,https://api.spotify.com/v1/audio-analysis/66g4mn8jSks0Hu1zEcc81G,199280.0,4.0
Sabrina Carpenter,White Flag,6xQdHOX1Tq3IrKsQdLs0nc,0.678,0.731,8.0,-4.432,1.0,0.0256,0.287,0.0,0.0784,0.86,96.01,audio_features,6xQdHOX1Tq3IrKsQdLs0nc,spotify:track:6xQdHOX1Tq3IrKsQdLs0nc,https://api.spotify.com/v1/tracks/6xQdHOX1Tq3IrKsQdLs0nc,https://api.spotify.com/v1/audio-analysis/6xQdHOX1Tq3IrKsQdLs0nc,198387.0,4.0
Sabrina Carpenter,Mirage,1PnDrmc20HzbzfqVA53iYD,0.635,0.578,9.0,-9.64,0.0,0.0375,0.214,0.0182,0.0928,0.202,101.99,audio_features,1PnDrmc20HzbzfqVA53iYD,spotify:track:1PnDrmc20HzbzfqVA53iYD,https://api.spotify.com/v1/tracks/1PnDrmc20HzbzfqVA53iYD,https://api.spotify.com/v1/audio-analysis/1PnDrmc20HzbzfqVA53iYD,205480.0,4.0
Sabrina Carpenter,No Words,7gnUZFwdWMCaLNPDbGaq0Y,0.72,0.801,1.0,-3.542,1.0,0.0763,0.0255,5.44e-06,0.298,0.649,94.974,audio_features,7gnUZFwdWMCaLNPDbGaq0Y,spotify:track:7gnUZFwdWMCaLNPDbGaq0Y,https://api.spotify.com/v1/tracks/7gnUZFwdWMCaLNPDbGaq0Y,https://api.spotify.com/v1/audio-analysis/7gnUZFwdWMCaLNPDbGaq0Y,212587.0,4.0
Sabrina Carpenter,Space,4uiZziAgyMvmKr4tujpcXm,0.619,0.707,9.0,-6.035,0.0,0.0637,0.0597,5.02e-05,0.206,0.623,100.1,audio_features,4uiZziAgyMvmKr4tujpcXm,spotify:track:4uiZziAgyMvmKr4tujpcXm,https://api.spotify.com/v1/tracks/4uiZziAgyMvmKr4tujpcXm,https://api.spotify.com/v1/audio-analysis/4uiZziAgyMvmKr4tujpcXm,186293.0,4.0
Sabrina Carpenter,Darling I'm a Mess,6rdKHwxWa9aqWyoGf1r20v,0.552,0.484,5.0,-6.875,1.0,0.0271,0.672,0.0,0.124,0.466,89.677,audio_features,6rdKHwxWa9aqWyoGf1r20v,spotify:track:6rdKHwxWa9aqWyoGf1r20v,https://api.spotify.com/v1/tracks/6rdKHwxWa9aqWyoGf1r20v,https://api.spotify.com/v1/audio-analysis/6rdKHwxWa9aqWyoGf1r20v,179053.0,4.0
Sabrina Carpenter,Right Now,3hqJdqziOPbu422kXaOyII,0.649,0.678,2.0,-6.233,1.0,0.0401,0.0407,0.0,0.156,0.528,107.978,audio_features,3hqJdqziOPbu422kXaOyII,spotify:track:3hqJdqziOPbu422kXaOyII,https://api.spotify.com/v1/tracks/3hqJdqziOPbu422kXaOyII,https://api.spotify.com/v1/audio-analysis/3hqJdqziOPbu422kXaOyII,215227.0,4.0
Sabrina Carpenter,Nonsense,5lPeODfPis2Eyu0llQVruG,0.74,0.673,8.0,-5.073,1.0,0.0369,0.0328,0.0,0.241,0.642,138.994,audio_features,5lPeODfPis2Eyu0llQVruG,spotify:track:5lPeODfPis2Eyu0llQVruG,https://api.spotify.com/v1/tracks/5lPeODfPis2Eyu0llQVruG,https://api.spotify.com/v1/audio-analysis/5lPeODfPis2Eyu0llQVruG,163648.0,4.0
Taylor Swift,Fortnight (feat. Post Malone),6dODwocEuGzHAavXqTbwHv,,,,,,,,,,,,,,,,,,
Taylor Swift,Down Bad,1kbEbBdEgQdQeLXCJh28pJ,,,,,,,,,,,,,,,,,,
Taylor Swift,Fortnight (feat. Post Malone),2OzhQlSqBEmt7hmkYxfT6m,,,,,,,,,,,,,,,,,,
Taylor Swift,I Can Do It With a Broken Heart,2fPvQfGQEZOKtJ9qXeL4x8,,,,,,,,,,,,,,,,,,
Taylor Swift,"So Long, London",7wAkQFShJ27V8362MqevQr,,,,,,,,,,,,,,,,,,
Taylor Swift,But Daddy I Love Him,4QMgEffJQuKtjCNvqfRZ0m,,,,,,,,,,,,,,,,,,
Taylor Swift,Who’s Afraid of Little Old Me?,2d8UxVNhJinc8uat9PoM9y,,,,,,,,,,,,,,,,,,
Taylor Swift,The Tortured Poets Department,4PdLaGZubp4lghChqp8erB,,,,,,,,,,,,,,,,,,
Taylor Swift,My Boy Only Breaks His Favorite Toys,7uGYWMwRy24dm7RUDDhUlD,,,,,,,,,,,,,,,,,,
Taylor Swift,Guilty as Sin?,799KrpEbhZp0MHeiA8YK9P,,,,,,,,,,,,,,,,,,
Taylor Swift,Florida!!! (feat. Florence + The Machine),5ExOm0dh4NyRyAdSAO9hyM,,,,,,,,,,,,,,,,,,
Taylor Swift,The Smallest Man Who Ever Lived,1xtw1krCR6Dw2KwkXw5z63,,,,,,,,,,,,,,,,,,
Taylor Swift,The Black Dog,62E2nR0od0M5HYxuYLaDz7,,,,,,,,,,,,,,,,,,
Taylor Swift,imgonnagetyouback,1kcwpPDQnqEqmezzXdJTCP,,,,,,,,,,,,,,,,,,
Taylor Swift,Fresh Out The Slammer,7IWcDWOfiooH5hRs9XOVYz,,,,,,,,,,,,,,,,,,
Taylor Swift,The Alchemy,1tuNqJOtRQVHvONR8Lg3MZ,,,,,,,,,,,,,,,,,,
Taylor Swift,So High School,7Mts0OfPorF4iwOomvfqn1,,,,,,,,,,,,,,,,,,
Taylor Swift,loml,3YkNIrAvbKNrrwwEd7NVLl,,,,,,,,,,,,,,,,,,
Taylor Swift,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,,,,,,,,,,,,,,,,,,
Taylor Swift,thanK you aIMee,7ogK4lJDVDMU6A6vYR5rvD,,,,,,,,,,,,,,,,,,
Taylor Swift,I Can Fix Him (No Really I Can),5chnRTB9qMK3W1M41SnU9s,,,,,,,,,,,,,,,,,,
Taylor Swift,The Prophecy,18WFFUIsewmA8g31KAeo3e,,,,,,,,,,,,,,,,,,
Taylor Swift,The Albatross,4EF6IyONolQy0bIQXm2EmX,,,,,,,,,,,,,,,,,,
Taylor Swift,Clara Bow,4d9PtIEVij9jW5OaLinH66,,,,,,,,,,,,,,,,,,
